Internal Name,Research,ID
VortexBed,1,4167
VortexBookcase,1,4168
VortexDresser,1,4169
VortexCandelabra,1,4170
VortexCandle,1,4171
VortexChair,1,4172
VortexChandelier,1,4173
VortexChest,1,4174
VortexClock,1,4175
VortexDoor,1,4176
VortexLamp,1,4177
VortexLantern,1,4178
VortexPiano,1,4179
VortexPlatform,200,4180
VortexSink,1,4181
VortexSofa,1,4182
VortexTable,1,4183
VortexWorkbench,1,4184
Fake_VortexChest,1,4185
VortexToilet,1,4186
NebulaBathtub,1,4187
NebulaBed,1,4188
NebulaBookcase,1,4189
NebulaDresser,1,4190
NebulaCandelabra,1,4191
NebulaCandle,1,4192
NebulaChair,1,4193
NebulaChandelier,1,4194
NebulaChest,1,4195
NebulaClock,1,4196
NebulaDoor,1,4197
NebulaLamp,1,4198
NebulaLantern,1,4199
NebulaPiano,1,4200
NebulaPlatform,200,4201
NebulaSink,1,4202
NebulaSofa,1,4203
NebulaTable,1,4204
NebulaWorkbench,1,4205
Fake_NebulaChest,1,4206
NebulaToilet,1,4207
StardustBathtub,1,4208
StardustBed,1,4209
StardustBookcase,1,4210
StardustDresser,1,4211
StardustCandelabra,1,4212
StardustCandle,1,4213
StardustChair,1,4214
StardustChandelier,1,4215
StardustChest,1,4216
StardustClock,1,4217
StardustDoor,1,4218
StardustLamp,1,4219
StardustLantern,1,4220
StardustPiano,1,4221
StardustPlatform,200,4222
StardustSink,1,4223
StardustSofa,1,4224
StardustTable,1,4225
StardustWorkbench,1,4226
Fake_StardustChest,1,4227
StardustToilet,1,4228
SolarBrick,100,4229
VortexBrick,100,4230
NebulaBrick,100,4231
StardustBrick,100,4232
SolarBrickWall,400,4233
VortexBrickWall,400,4234
NebulaBrickWall,400,4235
StardustBrickWall,400,4236
MusicBoxDayRemix,1,4237
CrackedBlueBrick,100,4238
CrackedGreenBrick,100,4239
CrackedPinkBrick,100,4240
FlowerPacketWild,25,4241
GolfBallDyedBlack,1,4242
GolfBallDyedBlue,1,4243
GolfBallDyedBrown,1,4244
GolfBallDyedCyan,1,4245
GolfBallDyedGreen,1,4246
GolfBallDyedLimeGreen,1,4247
GolfBallDyedOrange,1,4248
GolfBallDyedPink,1,4249
GolfBallDyedPurple,1,4250
GolfBallDyedRed,1,4251
GolfBallDyedSkyBlue,1,4252
GolfBallDyedTeal,1,4253
GolfBallDyedViolet,1,4254
GolfBallDyedYellow,1,4255
AmberRobe,1,4256
AmberHook,1,4257
OrangePhaseblade,1,4258
OrangePhasesaber,1,4259
OrangeStainedGlass,400,4260
OrangePressurePlate,5,4261
MysticCoilSnake,1,4262
MagicConch,1,4263
GolfCart,1,4264
GolfChest,1,4265
Fake_GolfChest,1,4266
DesertChest,1,4267
Fake_DesertChest,1,4268
SanguineStaff,1,4269
SharpTears,1,4270
BloodMoonStarter,3,4271
DripplerFlail,1,4272
VampireFrogStaff,1,4273
GoldGoldfish,3,4274
GoldGoldfishBowl,1,4275
CatBast,1,4276
GoldStarryGlassBlock,100,4277
BlueStarryGlassBlock,100,4278
GoldStarryGlassWall,400,4279
BlueStarryGlassWall,400,4280
BabyBirdStaff,1,4281
Apricot,5,4282
Banana,5,4283
BlackCurrant,5,4284
BloodOrange,5,4285
Cherry,5,4286
Coconut,5,4287
Dragonfruit,5,4288
Elderberry,5,4289
Grapefruit,5,4290
Lemon,5,4291
Mango,5,4292
Peach,5,4293
Pineapple,5,4294
Plum,5,4295
Rambutan,5,4296
Starfruit,5,4297
SandstoneBathtub,1,4298
SandstoneBed,1,4299
SandstoneBookcase,1,4300
SandstoneDresser,1,4301
SandstoneCandelabra,1,4302
SandstoneCandle,1,4303
SandstoneChair,1,4304
SandstoneChandelier,1,4305
SandstoneClock,1,4306
SandstoneDoor,1,4307
SandstoneLamp,1,4308
SandstoneLantern,1,4309
SandstonePiano,1,4310
SandstonePlatform,200,4311
SandstoneSink,1,4312
SandstoneSofa,1,4313
SandstoneTable,1,4314
SandstoneWorkbench,1,4315
SandstoneToilet,1,4316
BloodHamaxe,1,4317
VoidMonolith,1,4318
ArrowSign,1,4319
PaintedArrowSign,1,4320
GameMasterShirt,1,4321
GameMasterPants,1,4322
StarPrincessCrown,1,4323
StarPrincessDress,1,4324
BloodFishingRod,1,4325
FoodPlatter,1,4326
BlackDragonflyJar,1,4327
BlueDragonflyJar,1,4328
GreenDragonflyJar,1,4329
OrangeDragonflyJar,1,4330
RedDragonflyJar,1,4331
YellowDragonflyJar,1,4332
GoldDragonflyJar,1,4333
BlackDragonfly,5,4334
BlueDragonfly,5,4335
GreenDragonfly,5,4336
OrangeDragonfly,5,4337
RedDragonfly,5,4338
YellowDragonfly,5,4339
GoldDragonfly,3,4340
PortableStool,1,4341
DragonflyStatue,1,4342
PaperAirplaneA,1,4343
PaperAirplaneB,1,4344
CanOfWorms,2,4345
EncumberingStone,1,4346
ZapinatorGray,1,4347
ZapinatorOrange,1,4348
GreenMoss,25,4349
BrownMoss,25,4350
RedMoss,25,4351
BlueMoss,25,4352
PurpleMoss,25,4353
LavaMoss,25,4354
BoulderStatue,1,4355
MusicBoxTitleAlt,1,4356
MusicBoxStorm,1,4357
MusicBoxGraveyard,1,4358
Seagull,5,4359
SeagullStatue,1,4360
LadyBug,5,4361
GoldLadyBug,3,4362
Maggot,5,4363
MaggotCage,1,4364
CelestialWand,1,4365
EucaluptusSap,1,4366
KiteBlue,1,4367
KiteBlueAndYellow,1,4368
KiteRed,1,4369
KiteRedAndYellow,1,4370
KiteYellow,1,4371
IvyGuitar,1,4372
Pupfish,5,4373
Grebe,5,4374
Rat,5,4375
RatCage,1,4376
KryptonMoss,25,4377
XenonMoss,25,4378
KiteWyvern,1,4379
LadybugCage,1,4380
BloodRainBow,1,4381
CombatBook,1,4382
DesertTorch,100,4383
CoralTorch,100,4384
CorruptTorch,100,4385
CrimsonTorch,100,4386
HallowedTorch,100,4387
JungleTorch,100,4388
ArgonMoss,25,4389
RollingCactus,5,4390
ThinIce,100,4391
EchoBlock,100,4392
ScarabFish,2,4393
ScorpioFish,2,4394
Owl,5,4395
OwlCage,1,4396
OwlStatue,1,4397
PupfishBowl,1,4398
GoldLadybugCage,1,4399
Geode,5,4400
Flounder,3,4401
RockLobster,3,4402
LobsterTail,10,4403
FloatingTube,1,4404
FrozenCrate,10,4405
FrozenCrateHard,10,4406
OasisCrate,10,4407
OasisCrateHard,10,4408
SpectreGoggles,1,4409
Oyster,5,4410
ShuckedOyster,10,4411
WhitePearl,5,4412
BlackPearl,5,4413
PinkPearl,5,4414
StoneDoor,1,4415
StonePlatform,200,4416
OasisFountain,1,4417
WaterStrider,5,4418
GoldWaterStrider,3,4419
LawnFlamingo,1,4420
MusicBoxUndergroundJungle,1,4421
Grate,100,4422
ScarabBomb,99,4423
WroughtIronFence,400,4424
SharkBait,1,4425
BeeMinecart,1,4426
LadybugMinecart,1,4427
PigronMinecart,1,4428
SunflowerMinecart,1,4429
PottedForestCedar,1,4430
PottedJungleCedar,1,4431
PottedHallowCedar,1,4432
PottedForestTree,1,4433
PottedJungleTree,1,4434
PottedHallowTree,1,4435
PottedForestPalm,1,4436
PottedJunglePalm,1,4437
PottedHallowPalm,1,4438
PottedForestBamboo,1,4439
PottedJungleBamboo,1,4440
PottedHallowBamboo,1,4441
ScarabFishingRod,1,4442
HellMinecart,1,4443
WitchBroom,1,4444
ClusterRocketI,99,4445
ClusterRocketII,99,4446
WetRocket,99,4447
LavaRocket,99,4448
HoneyRocket,99,4449
ShroomMinecart,1,4450
AmethystMinecart,1,4451
TopazMinecart,1,4452
SapphireMinecart,1,4453
EmeraldMinecart,1,4454
RubyMinecart,1,4455
DiamondMinecart,1,4456
MiniNukeI,99,4457
MiniNukeII,99,4458
DryRocket,99,4459
SandcastleBucket,1,4460
TurtleCage,1,4461
TurtleJungleCage,1,4462
Gladius,1,4463
Turtle,5,4464
TurtleJungle,5,4465
TurtleStatue,1,4466
AmberMinecart,1,4467
BeetleMinecart,1,4468
MeowmereMinecart,1,4469
PartyMinecart,1,4470
PirateMinecart,1,4471
SteampunkMinecart,1,4472
GrebeCage,1,4473
SeagullCage,1,4474
WaterStriderCage,1,4475
GoldWaterStriderCage,1,4476
LuckPotionLesser,20,4477
LuckPotion,20,4478
LuckPotionGreater,20,4479
Seahorse,5,4480
SeahorseCage,1,4481
GoldSeahorse,3,4482
GoldSeahorseCage,1,4483
TimerOneHalfSecond,1,4484
TimerOneFourthSecond,1,4485
EbonstoneEcho,400,4486
MudWallEcho,400,4487
PearlstoneEcho,400,4488
SnowWallEcho,400,4489
AmethystEcho,400,4490
TopazEcho,400,4491
SapphireEcho,400,4492
EmeraldEcho,400,4493
RubyEcho,400,4494
DiamondEcho,400,4495
Cave1Echo,400,4496
Cave2Echo,400,4497
Cave3Echo,400,4498
Cave4Echo,400,4499
Cave5Echo,400,4500
Cave6Echo,400,4501
Cave7Echo,400,4502
SpiderEcho,400,4503
CorruptGrassEcho,400,4504
HallowedGrassEcho,400,4505
IceEcho,400,4506
ObsidianBackEcho,400,4507
CrimsonGrassEcho,400,4508
CrimstoneEcho,400,4509
CaveWall1Echo,400,4510
CaveWall2Echo,400,4511
Cave8Echo,400,4512
Corruption1Echo,400,4513
Corruption2Echo,400,4514
Corruption3Echo,400,4515
Corruption4Echo,400,4516
Crimson1Echo,400,4517
Crimson2Echo,400,4518
Crimson3Echo,400,4519
Crimson4Echo,400,4520
Dirt1Echo,400,4521
Dirt2Echo,400,4522
Dirt3Echo,400,4523
Dirt4Echo,400,4524
Hallow1Echo,400,4525
Hallow2Echo,400,4526
Hallow3Echo,400,4527
Hallow4Echo,400,4528
Jungle1Echo,400,4529
Jungle2Echo,400,4530
Jungle3Echo,400,4531
Jungle4Echo,400,4532
Lava1Echo,400,4533
Lava2Echo,400,4534
Lava3Echo,400,4535
Lava4Echo,400,4536
Rocks1Echo,400,4537
Rocks2Echo,400,4538
Rocks3Echo,400,4539
Rocks4Echo,400,4540
TheBrideBanner,1,4541
ZombieMermanBanner,1,4542
EyeballFlyingFishBanner,1,4543
BloodSquidBanner,1,4544
BloodEelBanner,1,4545
GoblinSharkBanner,1,4546
LargeBambooBlock,100,4547
LargeBambooBlockWall,400,4548
DemonHorns,1,4549
BambooLeaf,1,4550
HellCake,1,4551
FogMachine,1,4552
PlasmaLamp,1,4553
MarbleColumn,50,4554
ChefHat,1,4555
ChefShirt,1,4556
ChefPants,1,4557
StarHairpin,1,4558
HeartHairpin,1,4559
BunnyEars,1,4560
DevilHorns,1,4561
Fedora,1,4562
UnicornHornHat,1,4563
BambooBlock,100,4564
BambooBlockWall,400,4565
BambooBathtub,1,4566
BambooBed,1,4567
BambooBookcase,1,4568
BambooDresser,1,4569
BambooCandelabra,1,4570
BambooCandle,1,4571
BambooChair,1,4572
BambooChandelier,1,4573
BambooChest,1,4574
BambooClock,1,4575
BambooDoor,1,4576
BambooLamp,1,4577
BambooLantern,1,4578
BambooPiano,1,4579
BambooPlatform,200,4580
BambooSink,1,4581
BambooSofa,1,4582
BambooTable,1,4583
BambooWorkbench,1,4584
Fake_BambooChest,1,4585
BambooToilet,1,4586
GolfClubStoneIron,1,4587
GolfClubRustyPutter,1,4588
GolfClubBronzeWedge,1,4589
GolfClubWoodDriver,1,4590
GolfClubMythrilIron,1,4591
GolfClubLeadPutter,1,4592
GolfClubGoldWedge,1,4593
GolfClubPearlwoodDriver,1,4594
GolfClubTitaniumIron,1,4595
GolfClubShroomitePutter,1,4596
GolfClubDiamondWedge,1,4597
GolfClubChlorophyteDriver,1,4598
GolfTrophyBronze,1,4599
GolfTrophySilver,1,4600
GolfTrophyGold,1,4601
BloodNautilusBanner,1,4602
BirdieRattle,1,4603
ExoticEasternChewToy,1,4604
BedazzledNectar,1,4605
MusicBoxJungleNight,1,4606
StormTigerStaff,1,4607
ChumBucket,25,4608
GardenGnome,1,4609
KiteBoneSerpent,1,4610
KiteWorldFeeder,1,4611
KiteBunny,1,4612
KitePigron,1,4613
AppleJuice,10,4614
GrapeJuice,10,4615
Lemonade,10,4616
BananaDaiquiri,10,4617
PeachSangria,10,4618
PinaColada,10,4619
TropicalSmoothie,10,4620
BloodyMoscato,10,4621
SmoothieofDarkness,10,4622
PrismaticPunch,10,4623
FruitJuice,10,4624
FruitSalad,10,4625
AndrewSphinx,1,4626
WatchfulAntlion,1,4627
BurningSpirit,1,4628
JawsOfDeath,1,4629
TheSandsOfSlime,1,4630
SnakesIHateSnakes,1,4631
LifeAboveTheSand,1,4632
Oasis,1,4633
PrehistoryPreserved,1,4634
AncientTablet,1,4635
Uluru,1,4636
VisitingThePyramids,1,4637
BandageBoy,1,4638
DivineEye,1,4639
AmethystStoneBlock,100,4640
TopazStoneBlock,100,4641
SapphireStoneBlock,100,4642
EmeraldStoneBlock,100,4643
RubyStoneBlock,100,4644
DiamondStoneBlock,100,4645
AmberStoneBlock,100,4646
AmberStoneWallEcho,400,4647
KiteManEater,1,4648
KiteJellyfishBlue,1,4649
KiteJellyfishPink,1,4650
KiteShark,1,4651
SuperHeroMask,1,4652
SuperHeroCostume,1,4653
SuperHeroTights,1,4654
PinkFairyJar,1,4655
GreenFairyJar,1,4656
BlueFairyJar,1,4657
GolfPainting1,1,4658
GolfPainting2,1,4659
GolfPainting3,1,4660
GolfPainting4,1,4661
FogboundDye,3,4662
BloodbathDye,3,4663
PrettyPinkDressSkirt,1,4664
PrettyPinkDressPants,1,4665
PrettyPinkRibbon,1,4666
BambooFence,400,4667
GlowPaint,100,4668
KiteSandShark,1,4669
KiteBunnyCorrupt,1,4670
KiteBunnyCrimson,1,4671
BlandWhip,1,4672
DrumStick,1,4673
KiteGoldfish,1,4674
KiteAngryTrapper,1,4675
KiteKoi,1,4676
KiteCrawltipede,1,4677
SwordWhip,1,4678
MaceWhip,1,4679
ScytheWhip,1,4680
KiteSpectrum,1,4681
ReleaseDoves,5,4682
KiteWanderingEye,1,4683
KiteUnicorn,1,4684
UndertakerHat,1,4685
UndertakerCoat,1,4686
DandelionBanner,1,4687
GnomeBanner,1,4688
DesertCampfire,1,4689
CoralCampfire,1,4690
CorruptCampfire,1,4691
CrimsonCampfire,1,4692
HallowedCampfire,1,4693
JungleCampfire,1,4694
SoulBottleLight,1,4695
SoulBottleNight,1,4696
SoulBottleFlight,1,4697
SoulBottleSight,1,4698
SoulBottleMight,1,4699
SoulBottleFright,1,4700
MudBud,1,4701
ReleaseLantern,5,4702
QuadBarrelShotgun,1,4703
FuneralHat,1,4704
FuneralCoat,1,4705
FuneralPants,1,4706
TragicUmbrella,1,4707
VictorianGothHat,1,4708
VictorianGothDress,1,4709
TatteredWoodSign,1,4710
GravediggerShovel,1,4711
DungeonDesertChest,1,4712
Fake_DungeonDesertChest,1,4713
DungeonDesertKey,1,4714
SparkleGuitar,1,4715
MolluskWhistle,1,4716
BorealBeam,50,4717
RichMahoganyBeam,50,4718
GraniteColumn,50,4719
SandstoneColumn,50,4720
MushroomBeam,50,4721
FirstFractal,n/a,4722
Nevermore,1,4723
Reborn,1,4724
Graveyard,1,4725
GhostManifestation,1,4726
WickedUndead,1,4727
BloodyGoblet,1,4728
StillLife,1,4729
GhostarsWings,1,4730
TerraToilet,1,4731
GhostarSkullPin,1,4732
GhostarShirt,1,4733
GhostarPants,1,4734
BallOfFuseWire,1,4735
FullMoonSqueakyToy,1,4736
OrnateShadowKey,1,4737
DrManFlyMask,1,4738
DrManFlyLabCoat,1,4739
ButcherMask,1,4740
ButcherApron,1,4741
ButcherPants,1,4742
Football,1,4743
HunterCloak,1,4744
CoffinMinecart,1,4745
SafemanWings,1,4746
SafemanSunHair,1,4747
SafemanSunDress,1,4748
SafemanDressLeggings,1,4749
FoodBarbarianWings,1,4750
FoodBarbarianHelm,1,4751
FoodBarbarianArmor,1,4752
FoodBarbarianGreaves,1,4753
GroxTheGreatWings,1,4754
GroxTheGreatHelm,1,4755
GroxTheGreatArmor,1,4756
GroxTheGreatGreaves,1,4757
Smolstar,1,4758
SquirrelHook,1,4759
BouncingShield,1,4760
RockGolemHead,1,4761
CritterShampoo,1,4762
DiggingMoleMinecart,1,4763
Shroomerang,1,4764
TreeGlobe,1,4765
WorldGlobe,1,4766
DontHurtCrittersBook,1,4767
DogEars,1,4768
DogTail,1,4769
FoxEars,1,4770
FoxTail,1,4771
LizardEars,1,4772
LizardTail,1,4773
PandaEars,1,4774
BunnyTail,1,4775
FairyGlowstick,100,4776
LightningCarrot,1,4777
HallowBossDye,3,4778
MushroomHat,1,4779
MushroomVest,1,4780
MushroomPants,1,4781
FairyQueenBossBag,3,4782
FairyQueenTrophy,1,4783
FairyQueenMask,1,4784
PaintedHorseSaddle,1,4785
MajesticHorseSaddle,1,4786
DarkHorseSaddle,1,4787
JoustingLance,1,4788
ShadowJoustingLance,1,4789
HallowJoustingLance,1,4790
PogoStick,1,4791
PirateShipMountItem,1,4792
SpookyWoodMountItem,1,4793
SantankMountItem,1,4794
WallOfFleshGoatMountItem,1,4795
DarkMageBookMountItem,1,4796
KingSlimePetItem,1,4797
EyeOfCthulhuPetItem,1,4798
EaterOfWorldsPetItem,1,4799
BrainOfCthulhuPetItem,1,4800
SkeletronPetItem,1,4801
QueenBeePetItem,1,4802
DestroyerPetItem,1,4803
TwinsPetItem,1,4804
SkeletronPrimePetItem,1,4805
PlanteraPetItem,1,4806
GolemPetItem,1,4807
DukeFishronPetItem,1,4808
LunaticCultistPetItem,1,4809
MoonLordPetItem,1,4810
FairyQueenPetItem,1,4811
PumpkingPetItem,1,4812
EverscreamPetItem,1,4813
IceQueenPetItem,1,4814
MartianPetItem,1,4815
DD2OgrePetItem,1,4816
DD2BetsyPetItem,1,4817
CombatWrench,1,4818
DemonConch,1,4819
BottomlessLavaBucket,1,4820
FireproofBugNet,1,4821
FlameWakerBoots,1,4822
RainbowWings,1,4823
WetBomb,99,4824
LavaBomb,99,4825
HoneyBomb,99,4826
DryBomb,99,4827
SuperheatedBlood,1,4828
LicenseCat,1,4829
LicenseDog,1,4830
GemSquirrelAmethyst,5,4831
GemSquirrelTopaz,5,4832
GemSquirrelSapphire,5,4833
GemSquirrelEmerald,5,4834
GemSquirrelRuby,5,4835
GemSquirrelDiamond,5,4836
GemSquirrelAmber,5,4837
GemBunnyAmethyst,5,4838
GemBunnyTopaz,5,4839
GemBunnySapphire,5,4840
GemBunnyEmerald,5,4841
GemBunnyRuby,5,4842
GemBunnyDiamond,5,4843
GemBunnyAmber,5,4844
HellButterfly,5,4845
HellButterflyJar,1,4846
Lavafly,5,4847
LavaflyinaBottle,1,4848
MagmaSnail,5,4849
MagmaSnailCage,1,4850
GemTreeTopazSeed,5,4851
GemTreeAmethystSeed,5,4852
GemTreeSapphireSeed,5,4853
GemTreeEmeraldSeed,5,4854
GemTreeRubySeed,5,4855
GemTreeDiamondSeed,5,4856
GemTreeAmberSeed,5,4857
PotSuspended,1,4858
PotSuspendedDaybloom,1,4859
PotSuspendedMoonglow,1,4860
PotSuspendedWaterleaf,1,4861
PotSuspendedShiverthorn,1,4862
PotSuspendedBlinkroot,1,4863
PotSuspendedDeathweedCorrupt,1,4864
PotSuspendedDeathweedCrimson,1,4865
PotSuspendedFireblossom,1,4866
BrazierSuspended,1,4867
VolcanoSmall,1,4868
VolcanoLarge,1,4869
PotionOfReturn,20,4870
VanityTreeSakuraSeed,25,4871
LavaAbsorbantSponge,1,4872
HallowedHood,1,4873
HellfireTreads,1,4874
TeleportationPylonJungle,1,4875
TeleportationPylonPurity,1,4876
LavaCrate,10,4877
LavaCrateHard,10,4878
ObsidianLockbox,10,4879
LavaFishbowl,1,4880
LavaFishingHook,1,4881
AmethystBunnyCage,1,4882
TopazBunnyCage,1,4883
SapphireBunnyCage,1,4884
EmeraldBunnyCage,1,4885
RubyBunnyCage,1,4886
DiamondBunnyCage,1,4887
AmberBunnyCage,1,4888
AmethystSquirrelCage,1,4889
TopazSquirrelCage,1,4890
SapphireSquirrelCage,1,4891
EmeraldSquirrelCage,1,4892
RubySquirrelCage,1,4893
DiamondSquirrelCage,1,4894
AmberSquirrelCage,1,4895
AncientHallowedMask,1,4896
AncientHallowedHelmet,1,4897
AncientHallowedHeadgear,1,4898
AncientHallowedHood,1,4899
AncientHallowedPlateMail,1,4900
AncientHallowedGreaves,1,4901
PottedLavaPlantPalm,1,4902
PottedLavaPlantBush,1,4903
PottedLavaPlantBramble,1,4904
PottedLavaPlantBulb,1,4905
PottedLavaPlantTendrils,1,4906
VanityTreeYellowWillowSeed,25,4907
DirtBomb,99,4908
DirtStickyBomb,99,4909
LicenseBunny,1,4910
CoolWhip,1,4911
FireWhip,1,4912
ThornWhip,1,4913
RainbowWhip,1,4914
TungstenBullet,99,4915
TeleportationPylonHallow,1,4916
TeleportationPylonUnderground,1,4917
TeleportationPylonOcean,1,4918
TeleportationPylonDesert,1,4919
TeleportationPylonSnow,1,4920
TeleportationPylonMushroom,1,4921
CavernFountain,1,4922
PiercingStarlight,1,4923
EyeofCthulhuMasterTrophy,1,4924
EaterofWorldsMasterTrophy,1,4925
BrainofCthulhuMasterTrophy,1,4926
SkeletronMasterTrophy,1,4927
QueenBeeMasterTrophy,1,4928
KingSlimeMasterTrophy,1,4929
WallofFleshMasterTrophy,1,4930
TwinsMasterTrophy,1,4931
DestroyerMasterTrophy,1,4932
SkeletronPrimeMasterTrophy,1,4933
PlanteraMasterTrophy,1,4934
GolemMasterTrophy,1,4935
DukeFishronMasterTrophy,1,4936
LunaticCultistMasterTrophy,1,4937
MoonLordMasterTrophy,1,4938
UFOMasterTrophy,1,4939
FlyingDutchmanMasterTrophy,1,4940
MourningWoodMasterTrophy,1,4941
PumpkingMasterTrophy,1,4942
IceQueenMasterTrophy,1,4943
EverscreamMasterTrophy,1,4944
SantankMasterTrophy,1,4945
DarkMageMasterTrophy,1,4946
OgreMasterTrophy,1,4947
BetsyMasterTrophy,1,4948
FairyQueenMasterTrophy,1,4949
QueenSlimeMasterTrophy,1,4950
TeleportationPylonVictory,1,4951
FairyQueenMagicItem,1,4952
FairyQueenRangedItem,1,4953
LongRainbowTrailWings,1,4954
RabbitOrder,1,4955
Zenith,1,4956
QueenSlimeBossBag,3,4957
QueenSlimeTrophy,1,4958
QueenSlimeMask,1,4959
QueenSlimePetItem,1,4960
EmpressButterfly,3,4961
AccentSlab,100,4962
TruffleWormCage,1,4963
EmpressButterflyJar,1,4964
RockGolemBanner,1,4965
BloodMummyBanner,1,4966
SporeSkeletonBanner,1,4967
SporeBatBanner,1,4968
LarvaeAntlionBanner,1,4969
CrimsonBunnyBanner,1,4970
CrimsonGoldfishBanner,1,4971
CrimsonPenguinBanner,1,4972
BigMimicCorruptionBanner,1,4973
BigMimicCrimsonBanner,1,4974
BigMimicHallowBanner,1,4975
MossHornetBanner,1,4976
WanderingEyeBanner,1,4977
CreativeWings,1,4978
MusicBoxQueenSlime,1,4979
QueenSlimeHook,1,4980
QueenSlimeMountSaddle,1,4981
CrystalNinjaHelmet,1,4982
CrystalNinjaChestplate,1,4983
CrystalNinjaLeggings,1,4984
MusicBoxEmpressOfLight,1,4985
GelBalloon,50,4986
VolatileGelatin,1,4987
QueenSlimeCrystal,3,4988
EmpressFlightBooster,1,4989
MusicBoxDukeFishron,1,4990
MusicBoxMorningRain,1,4991
MusicBoxConsoleTitle,1,4992
ChippysCouch,1,4993
GraduationCapBlue,1,4994
GraduationCapMaroon,1,4995
GraduationCapBlack,1,4996
GraduationGownBlue,1,4997
GraduationGownMaroon,1,4998
GraduationGownBlack,1,4999
TerrasparkBoots,1,5000
MoonLordLegs,1,5001
OceanCrate,10,5002
OceanCrateHard,10,5003
BadgersHat,1,5004
EmpressBlade,1,5005
MusicBoxUndergroundDesert,1,5006
DeadMansSweater,1,5007
TeaKettle,1,5008
Teacup,10,5009
TreasureMagnet,1,5010
Mace,1,5011
FlamingMace,1,5012
SleepingIcon,n/a,5013
MusicBoxOWRain,1,5014
MusicBoxOWDay,1,5015
MusicBoxOWNight,1,5016
MusicBoxOWUnderground,1,5017
MusicBoxOWDesert,1,5018
MusicBoxOWOcean,1,5019
MusicBoxOWMushroom,1,5020
MusicBoxOWDungeon,1,5021
MusicBoxOWSpace,1,5022
MusicBoxOWUnderworld,1,5023
MusicBoxOWSnow,1,5024
MusicBoxOWCorruption,1,5025
MusicBoxOWUndergroundCorruption,1,5026
MusicBoxOWCrimson,1,5027
MusicBoxOWUndergroundCrimson,1,5028
MusicBoxOWUndergroundSnow,1,5029
MusicBoxOWUndergroundHallow,1,5030
MusicBoxOWBloodMoon,1,5031
MusicBoxOWBoss2,1,5032
MusicBoxOWBoss1,1,5033
MusicBoxOWInvasion,1,5034
MusicBoxOWTowers,1,5035
MusicBoxOWMoonLord,1,5036
MusicBoxOWPlantera,1,5037
MusicBoxOWJungle,1,5038
MusicBoxOWWallOfFlesh,1,5039
MusicBoxOWHallow,1,5040
MilkCarton,10,5041
CoffeeCup,10,5042
TorchGodsFavor,1,5043
MusicBoxCredits,1,5044
PlaguebringerHelmet,1,5045
PlaguebringerChestplate,1,5046
PlaguebringerGreaves,1,5047
RoninHat,1,5048
RoninShirt,1,5049
RoninPants,1,5050
TimelessTravelerHood,1,5051
TimelessTravelerRobe,1,5052
TimelessTravelerBottom,1,5053
FloretProtectorHelmet,1,5054
FloretProtectorChestplate,1,5055
FloretProtectorLegs,1,5056
CapricornMask,1,5057
CapricornChestplate,1,5058
CapricornLegs,1,5059
CapricornTail,1,5060
TVHeadMask,1,5061
TVHeadSuit,1,5062
TVHeadPants,1,5063
LavaproofTackleBag,1,5064
PrincessWeapon,1,5065
BeeHive,5,5066
AntlionEggs,5,5067
FlinxFurCoat,1,5068
FlinxStaff,1,5069
FlinxFur,25,5070
RoyalTiara,1,5071
RoyalDressTop,1,5072
RoyalDressBottom,1,5073
BoneWhip,1,5074
RainbowCursor,1,5075
RoyalScepter,1,5076
GlassSlipper,1,5077
PrinceUniform,1,5078
PrincePants,1,5079
PrinceCape,1,5080
PottedCrystalPlantFern,1,5081
PottedCrystalPlantSpiral,1,5082
PottedCrystalPlantTeardrop,1,5083
PottedCrystalPlantTree,1,5084
Princess64,1,5085
PaintingOfALass,1,5086
DarkSideHallow,1,5087
BerniePetItem,1,5088
GlommerPetItem,1,5089
DeerclopsPetItem,1,5090
PigPetItem,1,5091
MonsterLasagna,10,5092
FroggleBunwich,10,5093
TentacleSpike,1,5094
LucyTheAxe,1,5095
HamBat,1,5096
BatBat,1,5097
ChesterPetItem,1,5098
GarlandHat,1,5099
BoneHelm,1,5100
Eyebrella,1,5101
WilsonShirt,1,5102
WilsonPants,1,5103
WilsonBeardShort,1,5104
WilsonBeardLong,1,5105
WilsonBeardMagnificent,1,5106
Magiluminescence,1,5107
DeerclopsTrophy,1,5108
DeerclopsMask,1,5109
DeerclopsMasterTrophy,1,5110
DeerclopsBossBag,3,5111
MusicBoxDeerclops,1,5112
DontStarveShaderItem,1,5113
AbigailsFlower,1,5114
WillowShirt,1,5115
WillowSkirt,1,5116
PewMaticHorn,1,5117
WeatherPain,1,5118
HoundiusShootius,1,5119
DeerThing,3,5120
PaintingWilson,1,5121
PaintingWillow,1,5122
PaintingWendy,1,5123
PaintingWolfgang,1,5124
